year,RMSE,MAE,R2
2022,1.1226847306834438,0.8957665195328693,0.20476215534698183
2023,1.5489561949483728,1.2929238245893997,-0.010335017753150488
2024,1.3665426663959186,1.0572856605456142,0.20539549455003547
