year,RMSE,MAE,R2
2022,1.2976326803180105,0.9997547683846595,-0.06239240350838493
2023,1.758170805015316,1.3952723603310204,-0.301695076570788
2024,1.1340957008822674,0.8257068533483068,0.4527269782840394
