"","BI/15793/68","BI/16190/68","BI/16398/68","BI/808/69","BI/908/69","BI/17938/69","BI/93/70","BI/2668/70","BI/6449/71","BI/21438/71","BI/21801/71","BI/6022/72","BI/5168/76","BI/4273/75","BI/334/75","BI/1843/75","BI/21793/72","BI/23290/72","BI/23337/72","BI/552/73","BI/748/73","BI/3517/73","BI/5146/74","BI/5930/74","BI/5931/74","BI/7398/74","BI/9459/74","BI/2600/75","BI/2813/75","BI/628/76","BI/1761/76","BI/2271/76","BI/5029/76","BI/5657/76","BI/6545/76","AM/1609/77","BI/3895/77","RD/5828/77","RD/8179/77","NL/209/80","RD/577/80","NL/233/82","NL/241/82","NL/330/85","ST/10/85","CO/2/86","NL/450/88","NL/620/89","VI/2/90","LY/1149/91","MA/G102/93","MA/G252/93","NL/241/93","NL/1/95","WE/4/85","OK/5/88","SI/2/87","VI/7/87","LY/2380/81","BI/4791/81","BI/10684/82","OS/13676/83","NL/333/85","BA/1/79","PH/2/82","CE/1/84","LE/360/86","VI/1/88","CC/2/88","ST/12/88","EN/138/89","EI/3447/89","EN/427/88","GE/5007/89","WE/3/90","WK/1/89","AT/3572DASH5/88","SH/11/87","GU/54/89","HK/1/89","NL/650/89","NL/738/89","SP/35/89","SP/40/89","WE/5/89","ME/2/90","SU/1/90","VI/33/92","NL/891/91","CA/1/91","EN/260/91","EN/261/91","MA/G12/91","NL/816/91","AM/4112/92","ES/1285/92","FI/220/92","MA/G58/92","NI/3129/92","NL/819/92","NL/935/92","PA/583/92","PA/614/92","SA/8/92","SA/23/92","SA/27/92","ST/7/92","VI/68/92","GE/5366/91","BE/353/89","LY/1182/91","BE/352/89","PA/467/92","TI/5957/92","AT/211/89","SP/34/89","SP/36/89","SP/53/89","VI/1/89","ME/5/90","SH/24/90","BE/32/92","FI/247/92","NL/938/92","SE/C273/92","ST/12/92","ST/13/92","UM/1982/92","UM/2000/92","AK/4/93","ES/5458/93","MA/G101/93","MA/G109/93","MA/G116/93","MA/G122/93","MA/G130/93","NL/3/93","NL/17/93","NL/101/93","NL/115/93","NL/126/93","NL/165/93","NL/179/93","PA/287/93","SG/6/93","YA/56/93","YA/61/93","YA/62/93","NL/399/93","SD/9/93","LY/672/93","LY/1803/93","NL/357/93","NL/371/93","NL/372/93","NL/398/93","NL/440/93","OS/2219/93","OS/2352/93","ST/20/93","VI/104/93","WE/59/93","SP/19/93","LY/1815/93","LY/22686/93","LY/23602/93","SP/3/93","HK/1/94","HK/2/94","HK/55/94","HK/56/94","SA/15/94","SA/25/94","GD/25/93","SL/142/93","SL/160/93","EN/7/94","JO/33/94","FI/338/95","JO/47/94","GE/A9509/95","HK/32/95","GE/6447/91","LY/1189/91","LY/1276/91","LY/1337/91","LY/1373/91","LY/1594/91","LY/23672/91","LY/24103/91","LY/24222/91","ST/20/91","FI/218/92","GE/5113/92","HO/56798/92","HO/56829/92","HO/56941/92","OV/31/92","NI/3126/92","NL/823/92","PA/320/92","PA/325/92","PA/407/92","PA/417/92","PA/424/92","PA/457/92","PA/490/92","PA/512/92","PA/548/92","PA/564/92","PA/597/92","RD/100540/92","ST/8/92","FI/339/95","HK/3/95","FI/381/95","HK/38/95","HK/49/95","HK/55/95","LY/2279/95","NA/933/95","NL/271/95","VI/75/95","WU/359/95","BR/8/96","GE/3958/96","HK/20/96","HK/42/96","HK/357/96","HK/358/96","HK/434/96","NL/91/96","SP/1/96","HK/1/97","NE/491/97","AU/10/97","HK/280/97","NL/300/97","SY/5/97","NL/5/98","LY/1781/96","JO/10/97","OS/21/97","OS/244/97","NL/414/98","NL/462/98","MW/10/99","NL/301/99","NL/3/00","NL/427/98","TE/1/77","GF/V728/85","PM/2007/99","NL/118/01","NL/126/01","NL/1/02","NL/120/02","NL/18/94","FU/411/02","NL/22/03","NL/213/03","NL/217/03","NL/222/03","FI/170/03","NL/124/01","NL/20/03","HK/1/68","HK/107/71","EN/42/72","PC/1/73","VI/3/75"
"BI/15793/68",0,2.87604736352613,2.13031214367131,2.68609945471592,1.75535168265768,2.661418979881,2.05760856919786,0.47827149569237,3.97132035833711,2.29205669310201,2.32094253288592,3.14499367973825,6.55522579639649,6.30969547223353,5.50999386670843,5.51086347892272,4.32429666593534,4.6451344668673,4.6451286086601,4.94440085214457,4.9031830507983,4.51765101645962,5.57848647266485,4.66219821766044,4.62030753475945,5.6087883335771,5.02170207081965,6.13633608327662,4.9828354692506,9.03741127388467,6.58240003060604,9.05296598610144,6.81465308094427,6.86985393397651,6.80470548646558,6.32071756532389,6.84917628643103,5.78312911794915,6.46046405947731,11.2105517557047,11.2192407390739,11.62429420456,11.575488537224,11.3611216193094,11.763965924646,12.1465032289638,12.3837673145502,12.5601856863012,15.9111233073158,16.9190663292822,15.4641893915683,19.5705499581465,16.8940203709649,17.1440897950681,12.4526116574459,15.2432795321794,9.97484704707664,14.6479125916068,11.9507028439163,11.4431131778269,11.453080318665,11.9973611083833,10.5138226521363,13.7373572194938,13.3793432941144,10.5852905497916,14.6684068359356,14.6196320736508,13.8219531462521,12.0358912336038,11.9840706284696,12.2177010868159,11.5125345887839,12.1562730952092,16.2533471129867,12.5574137474452,12.1396500405946,15.8534999973362,10.5373942485987,12.1681782851848,10.9186411786427,9.84766406389073,12.4535784001501,14.1656528671718,10.1582421602984,11.6036423883229,12.2712228870795,15.4058170781845,16.0641921317019,12.2665830841672,16.1660085869989,16.3251608560124,16.2432791901739,16.3653964811255,15.7472253285715,16.628703239864,17.9610081875979,16.3752512126215,16.2358619654945,16.4802111300257,15.588290266749,16.8958673821019,16.7176553895766,17.7224729076372,17.2800537197761,17.7948543169195,16.538903171715,15.4856309429414,11.1396685536484,16.600100435209,16.910319863593,15.658226785883,15.8275426824224,16.1101342610797,14.0150561399999,12.2901020344077,12.1779622885111,12.1980785803807,8.26017670750635,13.4333755985147,11.7284768763888,13.0183324838666,15.2233820927019,12.9858200663235,14.2722821607552,14.929853494581,15.2950124804816,16.8304451917045,16.5419981830169,15.2458564594945,17.209020262772,16.3195508869832,16.0489044470009,17.3641133085722,16.7252206495125,13.7255736950114,15.4153582716477,13.8179645875703,13.0541544051332,13.7654622669589,12.8486911363749,17.8581069103058,14.9249633634527,17.1713800234013,15.5845038144533,15.349143806026,14.0815106125095,15.0111220803213,18.7161431022217,14.7564732050912,15.1918255405246,14.4717536258435,15.410676424197,16.1514636644446,19.3596797707961,16.4702140678627,15.4197529599032,16.8531809936324,14.2828841468366,16.8903946925902,15.0979905509729,16.1308195328466,19.0782327139622,17.0384595072573,15.7778547744876,16.8124598604666,14.4545949769944,16.8530498955297,15.9655686142511,17.44770449071,17.2173226267732,17.1328964366855,17.2004387694177,16.4581936700366,14.3527382794879,16.6479348168509,20.1630963582382,16.4723846144953,18.7200731198254,15.4090130200526,15.7426459467277,16.9834058815635,17.4073938168623,16.3580016879082,17.1208811800952,16.8849297116466,16.6070284184378,16.8268340684918,17.3062635792272,16.3967673985309,16.0956025430691,16.5605380523048,17.8346206132343,16.9361456887259,17.2679350112518,16.237344031811,17.0585779789558,15.2555210191601,16.858096729862,17.0283549345101,16.5105124780738,16.6617623704344,17.0162232301587,16.9200982631073,17.2858006016381,16.4056204981797,16.7638816838636,17.6138316859495,17.4628561126698,17.0011979917385,17.9663217197932,16.2508722991739,17.1375995840143,21.0841291423796,16.581656414633,20.9257377231415,17.2499734487771,19.3296775094898,17.9302864316786,18.7344078614616,18.3439962614207,21.1094842660838,16.8805585860129,19.0081770194144,20.4663853815376,19.0707101738784,19.4201680609419,16.7876932042522,18.8986327039627,19.5324607691127,16.5833760306263,16.0612582873754,18.9565502142962,19.0101669920491,20.3986986839623,23.8649315367633,20.2636540690309,23.4876163780147,24.0230837720246,18.2402668194263,18.8783442687814,18.447424265877,18.7547229342406,18.8522720610314,22.9021792837544,22.7325589313403,23.0482917299425,23.5349759690781,24.2298146589665,24.2423605008632,10.9352887199807,12.9724786133967,23.0721230235972,24.0962294882223,23.5142949848718,23.9778806177389,23.4655975079867,16.4689547442455,28.2179550767543,26.4943881378697,25.6572633444746,26.9947846242641,25.9313329331439,26.5237772233457,23.7967195453946,23.2077847868258,1.12478601231263,3.57732331751627,3.6617625884195,5.86499292198132,6.4007217518748
"BI/16190/68",2.87604736352613,0,0.977313749614026,0.644173206658289,1.12315631665413,0.265660499065509,0.955225249666755,2.77270011490539,1.20212276074581,0.774335028806968,0.74544398321856,1.12372547994589,6.51364570464926,4.06584942797353,3.61591429188052,3.91817562266323,2.45646467734591,2.7710549752348,2.77104560561618,3.39003548365487,2.9423100784977,2.60050787087816,3.29730503634515,2.64018464451494,3.14141930114501,3.86109441779449,3.50058367352191,4.06956982634115,2.77694874920192,8.63026412127194,6.73159105609096,8.58399455150308,7.16531325979372,7.09393556318721,7.00178365868841,6.27824058332259,6.94397763589539,5.73934027881979,6.52678297394798,10.8312340559146,10.7993076260106,11.2019412164016,11.2190201705536,11.3124150133887,11.8629684831245,12.185502974585,13.2918339645707,13.6218405449888,16.8121945643267,18.01494550397,17.3963302952632,21.2413093301869,18.8447621257658,19.1977443080962,12.5525070597881,15.5819534956456,10.9867313129504,15.0592745583092,11.6536973300794,11.2199293756885,11.0848649456392,11.638069954391,10.7120518435592,13.1934083467831,12.9058489034174,10.6980527310144,14.5947236764024,14.8932109331528,13.9272423498762,12.7941876366304,12.9326932665831,13.1592504075403,12.445841787424,13.071680311638,17.2166774906746,13.6226414362244,12.8620894354159,16.2457389829317,11.9612899907311,13.0389021259749,12.1651464073071,11.159005854513,13.4841225156954,15.1125973414294,11.2567595949042,12.5446417981749,13.1458377286655,16.3155901264524,16.9610777323448,12.9912762365786,16.9523208584204,17.5482195057725,17.0327824507482,17.1154200833336,16.6778204441832,17.4023672428774,18.8272405225336,17.3967120757706,17.1055506037273,17.4777580146426,16.5112106650178,17.584165666641,17.4919638663289,18.4700189372471,17.9254887313937,18.710093447194,17.0792756490371,16.3868931508481,11.7608857273228,17.1667884398313,17.9589204474946,16.8241832936613,16.5614752620609,17.019010629605,14.7822956434111,13.5119803069567,13.463711869929,13.1737624946379,9.29321185452153,14.0741683385384,13.3881535400545,14.9547661756629,17.3310898833313,14.702808645551,16.5376434292819,16.8565339632351,16.1194753504378,17.896082374471,17.5147370959128,17.450656967417,18.3809649204954,17.0492215329163,17.9813474312845,18.1873235779359,18.6452331727672,15.7297791616215,17.1825820712666,15.5305057795501,15.0600534476423,15.7713738240072,14.8975084647855,18.6054271117157,16.7649672514078,18.2243358180332,17.7962636880937,17.5937453033197,16.4535861272595,17.2923386310135,20.2727502936716,16.9115032672231,17.2610652964703,16.5019567257622,17.378912914012,18.3154701943927,20.9708779268926,18.3171551715737,17.3275582328305,18.8271084105232,16.3516060116418,18.7855401620291,17.0806590235183,18.2242431495467,20.6842668988839,19.0440195036594,17.8477518498912,18.6954209579356,16.5014963718714,18.8035717518142,17.9667518060247,19.3649065259133,19.1612202710951,19.0638362508331,19.174656220624,18.6084170574159,16.3138047209597,18.7500202229487,21.9717648933906,18.6931593379246,20.3777343814863,17.5789597748751,17.8830473495779,18.953262838346,18.2322904882516,17.2833853669467,18.263394579314,17.7849808007796,17.524877920686,17.567396487636,18.0728322278493,17.1827407766011,17.158790789878,17.3432445247063,18.7125124110239,17.6027636889731,18.0614264347977,17.1981813381593,18.0344287645882,16.1266452780639,17.713012659838,17.9319813782226,17.3528606717836,17.484765243578,17.7090324624691,18.0022027829939,18.1403045158245,16.9375413032874,17.6829667143137,18.2420038603375,18.0601804383752,18.058458363864,18.8809353727536,17.1845396398932,18.1034525349857,22.9875910930401,18.4889067567035,22.8862403965132,19.1012693785656,21.1477759283455,19.5845646227322,20.4330521317621,19.942921589296,22.9456307702109,18.7114639794727,20.5507715441341,21.992799052755,20.6520463545799,20.9965675430543,18.7490455824208,20.5401303791287,21.0166535910953,18.8513782647036,18.1224791424828,20.5317566991906,20.5262047935394,21.9356217185341,25.2177121354711,21.8048616584596,24.8818755700808,25.3449320412693,19.8108786497511,20.4750550688486,19.9205320863463,20.3217110790385,20.3985138461865,24.3892171301618,24.1257710211085,24.2437487678346,24.9382943828766,25.8294090917754,25.697012634803,10.0053416370305,13.1557343392293,24.4922482097353,25.527401699904,25.090198206575,25.6791643841712,24.8825980758945,18.3554881582126,29.7120244664811,28.2250733876236,27.2358730769347,28.5589762332844,27.5508642237905,28.071226666203,25.3887923632331,24.7493386025627,2.30314428028688,0.754583328660642,2.04684697494595,4.10977207376047,5.6887069822204
"BI/16398/68",2.13031214367131,0.977313749614026,0,0.561700364990731,0.570521138513647,0.911717645563951,0.954774056630158,2.16275142993162,2.17769691430286,0.205708416362259,0.236584512429911,1.05307143744388,5.8582484649919,4.28690783525849,3.61527964640413,3.76661472150543,2.39098517374109,2.72628984872106,2.72628214373882,3.19778883539982,2.95783772072857,2.57370390321174,3.53044035704301,2.68185836264845,2.89803436925219,3.78757601915982,3.29662622248299,4.18072941078017,2.94617027017579,8.11333250856725,6.03010342733011,8.08596658588476,6.42194596467641,6.37984442102437,6.29289558828328,5.61831502857875,6.26012258407245,5.06736810565534,5.84281648264261,10.3254767395074,10.3059056045351,10.7120959297318,10.7089394484109,10.7130436640607,11.2267684630857,11.5672617282139,12.4748655366249,12.7767950543294,16.0066409764549,17.1738926657957,16.4369910834219,20.3128436015002,17.8847116057715,18.2300962953231,11.9198551175247,14.900194959426,10.1404053152844,14.3579246123482,11.1283911841884,10.6698837829067,10.5774742290671,11.13156025734,10.0425981147778,12.7534658754985,12.4419947034554,10.0507143589535,14.0189344228707,14.2254799202616,13.299580768823,12.0057462628935,12.1065201866245,12.3352691840295,11.6207371004489,12.2524692043629,16.3995409944336,12.7769450870209,12.0815093293659,15.5527835481527,11.052154857087,12.2284088180889,11.2834820109589,10.2635778337817,12.6443743354918,14.2936759444422,10.3963129701391,11.7184501046286,12.3349694106815,15.5071264892191,16.1567071000758,12.2107496088433,16.1709368189407,16.6834671475492,16.2509070342584,16.3422018428035,15.8660205590491,16.6247158219538,18.0329361947865,16.5686025620734,16.3070623931455,16.654439755671,15.70056590723,16.825543356546,16.7143736295174,17.7002721697964,17.1772225417425,17.905500800942,16.3531299676569,15.580316228248,10.9970992167827,16.4347414278687,17.1266788245868,15.9681643163431,15.7904000140309,16.2123371215886,13.9991090433059,12.6385580226915,12.5797085699908,12.3432807645144,8.43335853825093,13.3160527067929,12.4519687461667,13.9932462781824,16.3595387513676,13.7621612028162,15.5606233431886,15.8972919203907,15.3280157295358,17.0604922712362,16.696353042479,16.475089693068,17.5266129749508,16.2802635128265,17.0223553014346,17.4007984203815,17.6877327384677,14.7637758507699,16.239210567092,14.5914570792106,14.0934924192623,14.8052785505856,13.928117855867,17.8359995380334,15.8136232583612,17.3917407379909,16.8205509941965,16.6171830368433,15.4769013505088,16.315190756411,19.3588546983022,15.9375977928242,16.2916497903299,15.5346415468686,16.4166003949399,17.3415630848614,20.0500487284413,17.3663542446618,16.3702911836863,17.8651414372323,15.3818122042072,17.8303930238183,16.1170514653407,17.2537906567469,19.763898722387,18.0797020501379,16.8785413287381,17.7413641296053,15.533101783117,17.8435174064868,17.0022418902468,18.4080746225795,18.2019221046236,18.1056104903703,18.2128398344938,17.6351811401697,15.3513760067812,17.7792587132093,21.0273085667497,17.7173308598902,19.4502833727838,16.6046331772146,16.9100626295726,17.9916884932329,17.4454996205391,16.4739522052458,17.4141735430528,16.9817112970777,16.7174665277811,16.79725970929,17.2981529641309,16.4019618133009,16.3222640255662,16.5635257035477,17.9155811814487,16.8490122420979,17.280949207598,16.3814990679102,17.2164414540955,15.3255641304782,16.9188828214146,17.128277563816,16.5605784252908,16.6968194623861,16.9496913407261,17.1637027054356,17.3471288186205,16.2130101182347,16.8756284669529,17.4983403259627,17.3231687219147,17.2247488813656,18.0767767117986,16.3732352670746,17.2875731724032,22.0338035770912,17.532459444992,21.9271579242347,18.1505763984511,20.2018219868925,18.656876871872,19.5004694453084,19.0228648762088,21.9986927380429,17.7625768072384,19.6391248122881,21.0847525897511,19.7350362483859,20.0805412890538,17.7880600787256,19.6149128348346,20.1140039581244,17.8745109416899,17.1539182821944,19.6154914846067,19.6183732244722,21.0259973427084,24.3394874538712,20.8945096697857,23.9965462084207,24.4720343095293,18.8945848325241,19.5557756857509,19.018450581116,19.4064024558389,19.4862050459726,23.4888823321996,23.2400357756173,23.3922483023567,24.0515338135375,24.9134481689197,24.8025820998355,9.6774592728459,12.5041071808029,23.6024519898472,24.6365760499262,24.1771735888569,24.7494492612742,23.9935892511379,17.4008706929783,28.8136724664999,27.2927342727495,26.3236487973986,27.6494981359078,26.6329909584419,27.1639801024992,24.4736439223652,23.8410808914371,1.9204158370237,1.72641626795944,1.7924824882596,4.04762477388118,5.22277085720542
"BI/808/69",2.68609945471592,0.644173206658289,0.561700364990731,0,1.01682606524953,0.742660540394955,1.17353157162738,2.69144940715214,1.75645801126161,0.398349512598833,0.372285962587793,0.61868012336029,5.88379317884156,3.82025711795901,3.23085107221651,3.45638965749544,2.0197641698201,2.35130940304499,2.35130079035544,2.9039257798674,2.55888595027405,2.18773814145183,3.05436057466693,2.2674185008597,2.62931388633244,3.43846853961604,3.01018300810853,3.7537891983377,2.48579041125922,8.03731862148692,6.09440891881213,7.99688505739763,6.52357842477214,6.45530715922253,6.36377289125129,5.64730754515262,6.30957994516868,5.10572449785292,5.89203476448057,10.2436169032815,10.2156336334341,10.6197004863829,10.6302888700825,10.6983070196228,11.2403306128165,11.5671246773092,12.6477646199117,12.9793219487544,16.1680390572032,17.371879011331,16.8026534388599,20.6207922718824,18.2517903147413,18.6171885376612,11.9309018742321,14.9509121433345,10.3445838700397,14.4247476013935,11.0604957307462,10.6191311443777,10.4968978873625,11.0507218583831,10.0821417458351,12.62947031133,12.3333471148119,10.072555361888,13.9880669249825,14.2647321403048,13.3071932424593,12.1503458627962,12.2889335897475,12.5153926057338,11.8020559482295,12.4276700270655,16.5725616331151,12.9801841079036,12.2185863158089,15.6127903006028,11.3331518710264,12.3947425161669,11.5285606792522,10.5263200000306,12.8411589274787,14.4685400687372,10.6163439123227,11.9008990819417,12.501680295797,15.6714177872558,16.3169347483316,12.3477825238316,16.3089445820389,16.9078309376464,16.38938222354,16.4725509327722,16.0336525195764,16.7592218018435,18.1833416510926,16.7529081627182,16.4615100931683,16.8337808443856,15.8670388980057,16.9424882635195,16.8488252830476,17.8274526777384,17.2848604498226,18.0659582549865,16.4412742976192,15.742728412403,11.1183509667824,16.5280159347062,17.3152972184391,16.1826409248409,15.918731679051,16.3748475349985,14.138750533608,12.8734440794637,12.8274589705523,12.530203505675,8.65308982424809,13.4323048899304,12.773674866854,14.3646598206234,16.7600423041238,14.0911976922532,15.9934840422868,16.2628331491378,15.4756232126157,17.2526484928433,16.870640097359,16.8946271053996,17.7391456259655,16.4066550107809,17.3871080108792,17.5437219617081,18.0489900325937,15.1467643667802,16.5726010526258,14.9175362758214,14.478244629634,15.1885171254481,14.321612771922,17.9628901842829,16.162212747522,17.580724867602,17.2409807637468,17.0444064668977,15.9309282786438,16.7500863539681,19.6452505016634,16.3481153147578,16.6846582544089,15.9212510306474,16.7894362912947,17.7518000776335,20.3464181007696,17.7135918117096,16.731255761689,18.2368598908679,15.7762782794463,18.1864942864181,16.4932524231185,17.6501275783062,20.0596132520849,18.4574158340122,17.2707620788942,18.0951760416702,15.9230010794277,18.2106117446601,17.3806541114617,18.7677392208795,18.5671897953362,18.4684337940482,18.5841302392848,18.0422863113991,15.7247226736814,18.1765925809723,21.3620351383993,18.1383839303366,19.7567373052054,17.017080893738,17.3162129469599,18.3624179788137,17.5886776054217,16.6392124009245,17.6210306140711,17.1408574426472,16.8807119993517,16.9247648673384,17.4299006858765,16.5394052097446,16.5154365153797,16.6999742251247,18.0685322586002,16.9615513398389,17.418135110469,16.5540586117539,17.3903202911228,15.482541500136,17.0691016451412,17.2878529829994,16.7090053574687,16.8410831251466,17.0672961114424,17.3589532993077,17.4964324869944,16.2997475424361,17.03880166922,17.6019034587501,17.4208538967788,17.4149113222159,18.2368068630398,16.5403686766292,17.4593128802111,22.3865185757289,17.8914151717233,22.2914520244277,18.4974818306884,20.5393885936509,18.9637833225445,19.8150419604273,19.3181915558332,22.3379098032765,18.1060071590611,19.9223295908464,21.3628603232942,20.0258531480414,20.3699117876947,18.1573882957176,19.9179146100621,20.3848883188011,18.3048002275524,17.5440083365459,19.905246082831,19.8962990685487,21.3062805789864,24.5793203053705,21.175810202968,24.2450318828621,24.7055322197967,19.184448111498,19.8499091118151,19.2886634487973,19.6948049953422,19.7703509787686,23.7564898206304,23.4890546409104,23.6014331482915,24.301786689378,25.2023910209951,25.062463859228,9.48230763918365,12.5301533148964,23.8565120512148,24.8918859515421,24.4619929795669,25.059010349083,24.2466449588564,17.7559152783903,29.0784606021431,27.6063193623744,26.6072332747799,27.9292123723079,26.9245948173003,27.4406607658411,24.7614518711012,24.1193038572665,2.37283034870387,1.30509252427827,1.50879204857684,3.69507532506182,5.10688548465906
"BI/908/69",1.75535168265768,1.12315631665413,0.570521138513647,1.01682606524953,0,0.92654955693146,0.539831884229818,1.69334126907619,2.26611670740313,0.630660653764682,0.650928734076774,1.59155748803037,6.3194286220518,4.82538442971065,4.18010781964209,4.3371042818748,2.95604559714959,3.29146419920121,3.29145633678525,3.76805188839798,3.51888494137007,3.13665450665254,4.06292672904923,3.23845721529424,3.46725698733661,4.35687349181465,3.86654461400622,4.73582419221226,3.48629636165429,8.62095092608245,6.46696861736972,8.5994074311104,6.83207509016299,6.80796927859768,6.72438915258225,6.07854230719646,6.70535900229877,5.52492536178186,6.28996310423231,10.8330307446266,10.8172623108361,11.2240289231649,11.2146578028009,11.1862310718984,11.6830197387335,12.031196240556,12.8144591946175,13.0899110637703,16.3520387186525,17.4864225637793,16.5680111794494,20.5112812380603,18.0125420233851,18.3305700665701,12.3768310440988,15.3294609838364,10.456747194171,14.7767661416392,11.6286615909266,11.1621743954421,11.0842014861245,11.6379162140079,10.4845080469086,13.2773683989314,12.9597285295962,10.5035628629477,14.4980238619329,14.6627854754868,13.7572993886335,12.3694308215217,12.4384757106122,12.6688638935605,11.9544179058887,12.5904210942742,16.7347309124615,13.0894148834434,12.4510772928461,15.9753242373812,11.2910932786047,12.5739153381288,11.558824643896,10.5233426872311,12.9628546411277,14.6293063501673,10.6975334450722,12.0509908618954,12.6800036449243,15.8505358901913,16.5029578954078,12.5801704695707,16.5353737138294,16.9718945064782,16.6149049393596,16.7125880459463,16.2062770446673,16.9915910878872,18.3859313786685,16.8938358479565,16.6580011440658,16.9839477489286,16.0419541136345,17.2059984439315,17.0812241129683,18.0721726278178,17.5645139495229,18.2502202491436,16.7553825946451,15.925240481519,11.3806070839637,16.8332088362962,17.4476452366885,16.2665767392015,16.1628181174678,16.5566245402735,14.3642664300165,12.9215466279435,12.8501516527233,12.6709429699202,8.74010161995065,13.7001989129749,12.6427106206521,14.1195251278444,16.4426797997107,13.9421963201373,15.5952563512509,16.0290273660939,15.6854236705124,17.3783583308831,17.0302072374389,16.529741404599,17.8255007865979,16.6538061390992,17.1540027568334,17.7603428380532,17.8233362214437,14.8733907568853,16.4110558042711,14.7739185131134,14.2015411456624,14.9144984830954,14.0241556039149,18.2080380469881,15.9671898090995,17.7121754441296,16.8734985218847,16.6597285124322,15.4761127387822,16.3457556367347,19.5819569501749,16.0064560257673,16.3855824220799,15.6383487920164,16.5381430749716,17.409484398566,20.2617076971028,17.5200946128453,16.507500987785,17.9868430220934,15.4746526312834,17.9725150362902,16.2343802574821,17.3420716394846,19.9764760774586,18.1931691332238,16.9730134383885,17.8864826653279,15.6322192495143,17.9713621096918,17.1157077554619,18.5451414704601,18.331867634961,18.2388272074535,18.3348229265458,17.7074913123691,15.4733739781512,17.8656532570094,21.1937705574045,17.7685187899442,19.6510040302411,16.6699295513337,16.9844306282913,18.1146000207998,17.8048061191049,16.8157009705009,17.7184110059466,17.3282033205265,17.0607208039542,17.1695375399292,17.6667254420856,16.7666658935859,16.6398392162278,16.9288992433035,18.2665539063576,17.2328187497765,17.6452017842325,16.7171003933259,17.5502375369941,15.6752641013782,17.2728266891922,17.4742987336268,16.916269243774,17.0557973052191,17.3295506327512,17.4787099441687,17.7015072845029,16.616378013105,17.2188190053978,17.8884791606044,17.7177904963529,17.5442644938958,18.4217376269213,16.7134788231129,17.623155943468,22.1773484280189,17.6711731311126,22.0558516874559,18.3040622007426,20.3653466306704,18.8576622413726,19.6918349959231,19.2363918084659,22.1591048533776,17.9207128951272,19.865496010749,21.3156962417125,19.9530449242616,20.2999085169316,17.9130025221214,19.8194310630931,20.3532108669634,17.9110789213734,17.2511325226789,19.8347473926663,19.8504334475067,21.254642029486,24.6082027147112,21.1221375989883,24.2567665340621,24.7469273223352,19.1142314777072,19.7702481899714,19.2591032901118,19.627282626961,19.7116620504668,23.729685003688,23.5000632108943,23.6908022462458,24.3099459742961,25.130743112596,25.0508361849221,10.227309879273,12.9513417857293,23.8572010171595,24.889594794243,24.3992921220347,24.9436898603747,24.249184399095,17.5447161950126,29.0553855664572,27.4813287420171,26.5462216950852,27.8757740495864,26.8466739983799,27.3936796309581,24.6923720299537,24.070471048293,1.36507974486807,1.84657037846763,2.36297716850725,4.61678246653098,5.75270793069218
