fluAttn,0.6835928780686403,0.4732172191143036,0.866753339767456
li, 0.846037958798852,0.6307499022959369,0.7959009555010945
yao, 1.4517353375010014,1.1245467128463762,0.3990530010140023,
liao, 1.416435072028559,1.115051499539519,0.42792282901176926
durazzi, 1.7277, 1.2838, 0.2096
